capacity_bytes,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_raw,smart_16_raw,smart_17_raw,smart_22_normalized,smart_22_raw,smart_24_normalized,smart_168_raw,smart_170_raw,smart_173_raw,smart_174_raw,smart_177_normalized,smart_177_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_218_raw,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_225_normalized,smart_225_raw,smart_226_raw,smart_231_raw,smart_232_raw,smart_233_raw,smart_235_raw,smart_240_normalized,smart_240_raw,smart_241_raw,smart_242_raw,smart_241_normalized,smart_242_normalized,smart_254_normalized,smart_12_normalized,smart_250_raw,smart_251_raw,smart_235_normalized,smart_23_normalized,true_label,predicted_label,is_misclassification,probabilities,Entropy Calculator,Trust Calculator on 19 Neighbors - Trust,Trust Calculator on 19 Neighbors - Detail,External Calculator (NaiveBayes),Combined Calculator (XGBoost),Multiple Combined Calculator (3 classifiers),Confidence Interval (0.9999%)
4000790000000.0,120,242116952,0,0,96,0,100,4,100,0,84,245233199.0,0,0,54,40872,100,0,0,0,4,0,0,0,0,0,0,0,0.0,0,0,0,100,0,100,0,100,0,100,0.0,100,0,76,24,100,0,100,0,93,14620,24,24,0,0,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,40718.0,56861924656.0,241977000000.0,0,0,0,0,0,0,0,0,fail,normal,1,[0.2 0.8],0.2780719051126377,0.47368421052631576,"[('fail', 10), ('normal', 9)]",0.3021407886047528,0.2938061480404802,0.26670398125923406,47
12000100000000.0,82,151169952,0,0,90,0,100,9,100,0,84,280905783.0,0,0,78,19370,100,0,0,0,8,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,0.0,0,0,71,29,0,0,100,322,100,1116,29,29,82,151169952,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,19180.0,74101754928.0,207056000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0.1 0.9],0.5310044064107188,0.6842105263157895,"[('normal', 13), ('fail', 6)]",0.4425843201421995,0.7513095754624728,0.5384528659614723,44
8001560000000.0,83,218815528,0,0,86,0,100,7,100,0,93,1884776478.0,0,0,73,23910,100,0,0,0,7,0,0,0,0,0,0,0,0.0,0,0,0,0,0,100,0,100,0,100,0.0,100,0,71,29,80,41267,100,0,83,34772,29,29,1,218815528,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,23886.0,61496822936.0,170962000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,1.0,"[('normal', 19)]",0.4023335649958998,0.9879909148439765,0.7350927840444014,45
12000100000000.0,100,0,100,0,100,0,100,1,100,0,100,0.0,100,0,99,10793,100,0,0,0,1,0,0,100,100,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,100,1025,100,1025,193,31,0,0,100,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.9473684210526315,"[('normal', 18), ('fail', 1)]",0.471564777475165,0.9794749841094017,0.7624456630006513,48
6001180000000.0,120,243835116,0,0,90,0,100,9,100,0,78,187497000000.0,0,0,52,42137,100,0,0,0,8,0,0,0,0,0,0,0,0.0,0,0,0,100,0,100,0,100,0,100,0.0,87,13,75,25,81,39038,100,5,53,95505,25,25,81,243835116,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,41716.0,70300676736.0,186699000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0.1 0.9],0.5310044064107188,0.8947368421052632,"[('normal', 17), ('fail', 2)]",1.0,0.668940987387431,0.05877776182107547,48
4000790000000.0,119,227824592,0,0,94,0,100,6,100,0,90,963158414.0,0,0,58,37507,100,0,0,0,6,0,0,0,0,0,0,0,0.0,0,0,0,100,0,100,0,100,0,100,0.0,100,0,77,23,100,0,100,1,94,12582,23,23,0,0,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,37383.0,55324624144.0,192172000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0.1 0.9],0.5310044064107188,0.8947368421052632,"[('normal', 17), ('fail', 2)]",0.2517249645843126,0.5591784156353596,0.3912118459659619,46
4000790000000.0,118,170178408,0,0,93,0,100,7,100,0,84,314786112.0,0,0,73,23796,100,0,0,0,7,0,0,0,0,0,0,0,0.0,0,0,0,100,0,100,0,100,0,100,0.0,100,0,80,20,100,0,100,0,100,1240,20,20,0,0,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,23790.0,21758844752.0,174954000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0.4 0.6],0.02904940554533142,0.9473684210526315,"[('normal', 18), ('fail', 1)]",0.22925461467157415,0.3720851287694461,0.1382387467093042,45
12000100000000.0,83,190295888,0,0,97,0,100,3,100,0,86,361387952.0,0,0,98,2175,100,0,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,0.0,0,0,67,33,0,0,100,9,100,225,33,33,3,190295888,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,2107.0,31378175224.0,42298656250.0,0,0,0,0,0,0,0,0,normal,normal,0,[0.1 0.9],0.5310044064107188,0.9473684210526315,"[('normal', 18), ('fail', 1)]",0.43887359435720563,0.712429396757615,0.4833721674311258,47
12000100000000.0,82,150819256,0,0,89,0,100,28,100,0,87,467161722.0,0,0,78,19593,100,0,0,0,27,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,0.0,0,0,75,25,0,0,100,288,100,1959,25,25,82,150819256,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,19082.0,71778934936.0,184964000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.9473684210526315,"[('normal', 18), ('fail', 1)]",0.4256968531237324,0.9812891911715269,0.7680781020954685,47
4000790000000.0,117,142762888,0,0,91,0,100,13,100,0,82,186856750.0,0,0,56,38614,100,0,0,0,13,0,0,0,0,0,0,0,0.0,0,0,0,100,0,100,0,100,0,100,0.0,100,0,73,27,100,0,100,1,93,15932,27,27,0,0,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,38459.0,55964161776.0,241630000000.0,0,0,0,0,0,0,0,0,fail,normal,1,[0.3 0.7],0.1187091007693073,0.47368421052631576,"[('fail', 10), ('normal', 9)]",0.30381824996592754,0.08456543757833346,0.2028708290317365,48
8001560000000.0,83,190242552,0,0,95,0,100,4,100,0,93,2232853457.0,0,0,74,23069,100,0,0,0,4,0,0,0,0,0,0,0,0.0,0,0,0,0,0,100,0,100,0,100,0.0,100,0,57,43,94,12584,100,55,95,10947,43,43,83,190242552,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,23032.0,57610078936.0,189564000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.8421052631578947,"[('normal', 16), ('fail', 3)]",0.4104534739283998,0.9614952877163887,0.704062252717574,45
4000790000000.0,86,4587607,134,103,143,540,100,11,93,284,100,0.0,113,42,96,29710,100,0,0,0,9,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,100,486,100,486,240,25,0,0,89,345,100,128,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,fail,fail,0,[0.8 0.2],0.2780719051126377,0.05263157894736842,"[('normal', 18), ('fail', 1)]",0.30412280041033524,0.6329393473448225,-0.36322847690048654,49
12000100000000.0,83,184979570,0,0,91,0,100,11,100,0,87,509865501.0,0,0,90,9453,100,0,0,0,10,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,0.0,0,0,68,32,0,0,100,189,99,3635,32,32,83,184979570,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,8489.0,32235053064.0,50469606286.0,0,0,0,0,0,0,0,0,normal,normal,0,[0.1 0.9],0.5310044064107188,0.8947368421052632,"[('normal', 17), ('fail', 2)]",0.4318309890507953,0.7407828010113362,0.4888948993923336,47
12000100000000.0,82,164669040,0,0,94,0,100,4,100,0,90,905190890.0,0,0,84,14811,100,0,0,0,4,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,0.0,0,0,76,24,0,0,100,222,100,760,24,24,82,164669040,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,14697.0,60525201968.0,167667000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.7894736842105263,"[('normal', 15), ('fail', 4)]",0.41452221635715425,0.9613842740654945,0.7667647102935181,46
14000500000000.0,100,0,100,0,100,7786,100,1,100,0,100,0.0,100,0,97,1270,100,0,0,0,1,0,0,0,0,100,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,100,1,100,0,100,59,100,28,0,0,100,0,100,0,100,0,200,0,0,0,0,136183812,98,1166,100,0,0,0,531,0.0,0.0,0,0.0,100,0.0,0.0,0.0,0,0,0,0,0,0,0,0,fail,normal,1,[0.2 0.8],0.2780719051126377,0.8421052631578947,"[('normal', 16), ('fail', 3)]",0.41971335497426965,0.43541131662148913,0.27533580487190884,47
4000790000000.0,119,226956552,0,0,92,0,100,12,100,0,84,284601420.0,0,0,55,39786,100,0,0,0,12,0,0,0,0,0,0,0,0.0,0,0,0,100,0,100,0,100,0,100,0.0,100,0,74,26,100,0,100,0,83,35382,26,26,0,0,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,39507.0,62098425840.0,195582000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.8421052631578947,"[('normal', 16), ('fail', 3)]",0.25501583307111053,0.9520370587706566,0.6377109436316376,48
12000100000000.0,81,115877744,0,0,89,0,100,16,100,0,88,664271476.0,0,0,82,15998,100,0,0,0,15,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,0.0,0,0,76,24,0,0,100,313,100,904,24,24,81,115877744,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,15819.0,55214115552.0,132646000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0.1 0.9],0.5310044064107188,0.8421052631578947,"[('normal', 16), ('fail', 3)]",0.40385635966190236,0.6881427205593709,0.5250527340285104,47
4000790000000.0,100,0,134,102,100,428,100,7,100,0,100,0.0,113,42,97,26585,100,0,0,0,7,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,100,397,100,397,166,36,0,0,100,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,normal,0,[0.1 0.9],0.5310044064107188,1.0,"[('normal', 19)]",0.30419567454008345,0.6684903911740903,0.46698450814134795,45
8001560000000.0,82,141278376,0,0,84,0,100,11,100,32,95,3363791986.0,0,0,63,32996,100,0,0,0,11,0,0,0,0,0,0,0,0.0,0,0,0,0,0,100,0,100,0,100,0.0,100,0,78,22,100,0,100,79,100,373,22,22,1,141278376,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,32944.0,62667930392.0,214837000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0.4 0.6],0.02904940554533142,0.47368421052631576,"[('fail', 10), ('normal', 9)]",0.42267025516904466,-0.053619866118002624,0.2522035295929234,48
8001560000000.0,75,31040856,0,0,89,0,100,14,100,0,92,1665504886.0,0,0,72,24959,100,0,0,0,14,0,0,0,0,0,0,0,0.0,0,0,0,0,0,100,0,100,0,100,0.0,100,0,62,38,86,28680,100,10,87,26060,38,38,75,31040856,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,24935.0,61874903016.0,189102000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0.2 0.8],0.2780719051126377,0.7894736842105263,"[('normal', 15), ('fail', 4)]",0.4122116204374622,0.5932577823283144,0.36004756784181957,47
12000100000000.0,100,0,100,0,100,0,100,3,100,0,100,0.0,100,0,99,8037,100,0,0,0,3,0,0,100,100,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,100,303,100,303,230,26,0,0,100,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.9473684210526315,"[('normal', 18), ('fail', 1)]",0.4715647774788201,0.8651912808418274,0.761096962139065,48
8001560000000.0,79,73646680,0,0,87,0,100,7,100,0,94,2544224460.0,0,0,69,27783,100,0,0,0,7,0,0,0,0,0,0,0,0.0,0,0,0,0,0,100,0,100,0,100,0.0,100,0,74,26,70,61920,100,2,84,32424,26,26,1,73646680,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,27705.0,68177938680.0,208302000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0.1 0.9],0.5310044064107188,0.8421052631578947,"[('normal', 16), ('fail', 3)]",0.4247291937101385,0.7509850970895413,0.5154894721376978,45
12000100000000.0,77,46191000,0,0,98,0,100,2,100,0,88,652926913.0,0,0,85,13206,100,0,0,0,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,0.0,0,0,72,28,0,0,100,189,100,1060,28,28,77,46191000,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,12972.0,54840599688.0,120987000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.8947368421052632,"[('normal', 17), ('fail', 2)]",0.4031489285300368,0.9596307277679443,0.7482994988583389,45
12000100000000.0,100,0,132,96,187,370,100,17,100,0,100,0.0,128,18,100,4819,100,0,0,0,17,0,0,100,100,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,100,211,100,211,146,41,0,0,100,0,100,0,100,0,200,0,0,0,0,0,0,0,100,0,0,0,0,0.0,0.0,0,0.0,0,0.0,14605658531.0,27200434626.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.6842105263157895,"[('normal', 13), ('fail', 6)]",0.44408137468310116,0.9402005672454834,0.7680975380736376,46
8001560000000.0,83,189830672,0,0,94,0,100,5,100,0,86,364403645.0,0,0,98,1838,100,0,0,0,5,0,0,0,0,0,0,0,0.0,0,0,0,0,0,100,0,100,0,100,0.0,100,0,64,36,99,2318,100,4,100,1731,36,36,83,189830672,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,1828.0,19258749656.0,28190091168.0,0,0,0,0,0,0,0,0,normal,normal,0,[0.3 0.7],0.1187091007693073,0.8947368421052632,"[('normal', 17), ('fail', 2)]",0.43669295402436403,0.31777033879674776,0.27948242665633405,47
8001560000000.0,65,101905088,0,0,90,0,100,5,99,4416,85,342196990.0,0,0,63,32762,100,0,0,0,5,0,0,0,0,0,0,0,0.0,0,0,0,0,0,100,0,90,10,100,0.0,100,0,75,25,92,17232,100,1,81,38172,25,25,22,101905088,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,32702.0,76079941504.0,215285000000.0,0,0,0,0,0,0,0,0,fail,fail,0,[0.8 0.2],0.2780719051126377,0.3157894736842105,"[('normal', 13), ('fail', 6)]",0.43836696479175596,0.609062438178248,-0.293243292220666,48
8001560000000.0,80,99397688,0,0,89,0,100,9,100,0,93,2057673977.0,0,0,70,26311,100,0,0,0,9,0,0,0,0,0,0,0,0.0,0,0,0,0,0,100,0,100,0,100,0.0,100,0,71,29,91,19358,100,11,88,24108,29,29,80,99397688,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,26279.0,65612751952.0,187573000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.7894736842105263,"[('normal', 15), ('fail', 4)]",0.4111317595290205,0.9305006042122841,0.7488265056984248,46
4000790000000.0,100,0,134,103,147,505,100,10,100,0,100,0.0,111,43,97,26877,100,0,0,0,10,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,100,305,100,305,230,26,0,0,100,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,1.0,"[('normal', 19)]",0.3041956745377381,0.9159670174121857,0.6953075046464484,46
4000790000000.0,100,0,134,102,125,556,100,21,100,0,100,0.0,113,42,96,32418,100,0,0,0,21,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,100,475,100,475,240,25,0,0,100,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,normal,0,[0.1 0.9],0.5310044064107188,1.0,"[('normal', 19)]",0.30419567451692586,0.6847335956485394,0.45699407214387716,47
8001560000000.0,80,101386168,0,0,84,0,100,8,100,0,87,522339230.0,0,0,65,31240,100,0,0,0,7,0,0,0,0,0,0,0,0.0,0,0,0,0,0,100,0,100,0,100,0.0,100,0,69,31,92,17683,100,2,95,11236,31,31,1,101386168,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,31178.0,67317967112.0,215038000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.5789473684210527,"[('normal', 11), ('fail', 8)]",0.4370330594900287,0.9145173281431198,0.7382685066343337,44
12000100000000.0,74,23762512,0,0,97,0,100,3,100,0,83,206344044.0,0,0,99,1374,100,0,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,0.0,0,0,72,28,0,0,100,9,100,185,28,28,6,23762512,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,1312.0,22130502080.0,26965589592.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.7368421052631579,"[('normal', 14), ('fail', 5)]",0.44907767464454573,0.9621637724339962,0.7170681811625444,47
500108000000.0,80,98227760,0,0,100,0,100,4,100,0,89,827921609.0,0,0,90,9582,100,0,0,0,4,0,0,0,0,0,0,0,0.0,0,0,0,0,0,100,0,100,0,100,0.0,100,0,69,31,100,3,100,1,100,12,31,31,0,0,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,9582.0,31249189160.0,24025444833.0,0,0,0,0,0,0,0,0,normal,fail,1,[0.7 0.3],0.1187091007693073,0.8421052631578947,"[('fail', 16), ('normal', 3)]",0.0654439609261741,0.35379811301149233,-0.010545565420739145,48
12000100000000.0,84,241735168,0,0,99,0,100,1,100,0,87,492286324.0,0,0,96,3659,100,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,0.0,0,0,72,28,0,0,100,28,100,1166,28,28,84,241735168,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,3396.0,36823798536.0,65224783998.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.7894736842105263,"[('normal', 15), ('fail', 4)]",0.4218576068669059,0.981976393610239,0.7403518793973096,48
4000790000000.0,100,0,134,102,145,531,100,12,100,0,100,0.0,111,43,97,26972,100,0,0,0,11,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,100,406,100,406,162,37,0,0,100,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,1.0,"[('normal', 19)]",0.30419567453825125,0.9580664560198784,0.6928959169636374,47
12000100000000.0,81,137115544,0,0,89,0,100,8,100,0,87,532336186.0,0,0,89,9954,100,0,0,0,8,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,0.0,0,0,70,30,0,0,100,183,99,3325,30,30,81,137115544,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,9194.0,31438495368.0,52438990358.0,0,0,0,0,0,0,0,0,normal,normal,0,[0.2 0.8],0.2780719051126377,1.0,"[('normal', 19)]",0.429417939038221,0.6179796283127733,0.36536026084020734,45
8001560000000.0,79,83239072,0,0,91,0,100,7,100,0,92,1436216982.0,0,0,76,21143,100,0,0,0,7,0,0,0,0,0,0,0,0.0,0,0,0,0,0,100,0,100,0,100,0.0,100,0,69,31,96,8637,100,2,86,29379,31,31,79,83239072,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,21124.0,55592141576.0,169521000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.7894736842105263,"[('normal', 15), ('fail', 4)]",0.40052402324830827,0.9943377850577235,0.7426927454750377,42
12000100000000.0,100,0,133,92,100,0,100,1,100,0,100,0.0,128,18,100,5949,100,0,0,0,1,0,0,100,100,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,100,331,100,331,171,35,0,0,100,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.9473684210526315,"[('normal', 18), ('fail', 1)]",0.47156477748702685,0.9900369439274073,0.7626655197854989,48
12000100000000.0,100,0,100,0,100,0,100,1,100,0,100,0.0,100,0,99,9692,100,0,0,0,1,0,0,100,100,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,100,1081,100,1081,187,32,0,0,100,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.9473684210526315,"[('normal', 18), ('fail', 1)]",0.47156477747978554,0.9626694470643997,0.762918285786283,48
12000100000000.0,83,195821960,0,0,89,0,100,11,99,4544,90,994373883.0,0,0,80,18121,100,0,0,0,11,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,96,4,100,0.0,0,0,63,37,0,0,100,278,100,946,37,37,83,195821960,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,17991.0,57517331480.0,174612000000.0,0,0,0,0,0,0,0,0,fail,fail,0,[1. 0.],1.0,0.21052631578947367,"[('normal', 15), ('fail', 4)]",0.4173988247140509,0.9043551906943321,-0.6824906481792241,46
12000100000000.0,79,75549568,0,0,99,0,100,1,100,0,87,554276666.0,0,0,97,3278,100,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,0.0,0,0,79,21,0,0,100,15,100,224,21,21,1,75549568,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,3233.0,40699203744.0,60450744694.0,0,0,0,0,0,0,0,0,normal,normal,0,[0.1 0.9],0.5310044064107188,0.8421052631578947,"[('normal', 16), ('fail', 3)]",0.42562585480145443,0.6649796999485615,0.5272127088247653,46
8001560000000.0,78,68952544,0,0,91,0,100,7,100,0,92,1537878547.0,0,0,76,21587,100,0,0,0,7,0,0,0,0,0,0,0,0.0,0,0,0,0,0,100,0,100,0,100,0.0,100,0,59,41,98,5328,100,4,85,30388,41,41,78,68952544,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,21543.0,55502353048.0,177275000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0.1 0.9],0.5310044064107188,0.9473684210526315,"[('normal', 18), ('fail', 1)]",0.40407755311933835,0.7567311450333718,0.48956285801730925,43
12000100000000.0,82,163129440,0,0,90,0,100,12,99,6896,87,496186333.0,0,0,74,23609,100,0,0,0,10,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,86,14,100,0.0,0,0,67,33,0,0,100,355,99,3434,33,33,82,163129440,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,22320.0,65974139352.0,258408000000.0,0,0,0,0,0,0,0,0,fail,fail,0,[1. 0.],1.0,0.47368421052631576,"[('normal', 10), ('fail', 9)]",0.5010960577304375,0.9885887997224927,-0.6645086690118436,48
4000790000000.0,119,227249600,0,0,91,0,100,15,100,0,88,782769168.0,0,0,59,36340,100,0,0,0,15,0,0,0,0,0,0,0,0.0,0,0,0,97,3,100,0,100,0,100,0.0,100,0,77,23,100,0,100,0,97,6628,23,23,0,0,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,36282.0,51738863040.0,217162000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0.3 0.7],0.1187091007693073,0.6842105263157895,"[('normal', 13), ('fail', 6)]",0.27277744120395986,0.0593892998925577,0.1790258412031407,49
8001560000000.0,68,6541192,0,0,92,0,100,4,100,168,91,1355286492.0,0,0,75,22293,100,0,0,0,4,0,0,0,0,0,0,0,0.0,0,0,0,0,0,100,0,100,0,100,0.0,100,0,77,23,93,14900,100,16,100,85,23,23,20,6541192,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,22284.0,58398544032.0,192333000000.0,0,0,0,0,0,0,0,0,fail,normal,1,[0.2 0.8],0.2780719051126377,0.7368421052631579,"[('normal', 14), ('fail', 5)]",0.41416977746613526,-0.2671975915314623,0.3547523711622576,47
