duration,symbolic,src_bytes,dst_bytes,DoS,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,true_label,predicted_label,is_FP,is_FN,is_misclassification,probabilities,Entropy Calculator,Native Trust Calculator,LIME Trust Calculator (100) - Sum,LIME Trust Calculator (100) - Intercept,LIME Trust Calculator (100) - Pred,SHAP Trust Calculator (100),Trust Calculator on 15 Neighbors - Trust,Trust Calculator on 15 Neighbors - Detail
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,12,1.0,1.0,0.0,0.0,0.05,0.06,0.0,255,10,0.04,0.07,0.0,0.0,1.0,1.0,0.0,0.0,21,anomaly,anomaly,0,0,0,[0.00119162 0.9988084 ],0.01329212,-1,0.624945386972871,0.25730513779196235,0.8822505247648333,-0.5467299568653107,1.0,"[('anomaly', 15)]"
0,284,765,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,21,normal,normal,0,0,0,[9.9958664e-01 4.1333502e-04],0.005242278,-1,-0.5703255127822774,0.6901504857350351,0.11982497295275785,0.4516650688648224,1.0,"[('normal', 15)]"
0,234,1707,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9,255,1.0,0.0,0.11,0.04,0.0,0.0,0.0,0.0,21,normal,normal,0,0,0,[9.9981523e-01 1.8475796e-04],0.0025579305,-1,-0.9595193237759447,0.7303072557317785,-0.22921206804416627,0.451893652677536,1.0,"[('normal', 15)]"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,15,0.0,0.0,1.0,1.0,0.1,0.06,0.0,255,15,0.06,0.06,0.0,0.0,0.0,0.0,1.0,1.0,20,anomaly,anomaly,0,0,0,[9.0134144e-04 9.9909866e-01],0.010417419,-1,1.101624417256683,-0.2928393452351653,0.8087850720215174,-0.5470202314853668,1.0,"[('anomaly', 15)]"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2,1.0,1.0,0.0,0.0,0.02,0.06,0.0,255,2,0.01,0.05,0.0,0.0,1.0,1.0,0.0,0.0,20,anomaly,anomaly,0,0,0,[0.00113988 0.9988601 ],0.01278805,-1,1.2065917908131119,-0.2988979947803451,0.9076937960327667,-0.5467816936969757,1.0,"[('anomaly', 15)]"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,1,0.1,0.0,0.89,1.0,0.01,1.0,0.0,255,1,0.0,0.84,0.0,0.0,0.07,0.0,0.62,1.0,18,anomaly,anomaly,0,0,0,[0.00177616 0.99822384],0.018788984,-1,1.44123468282539,-0.29981384212834034,1.1414208406970496,-0.5461454141139984,1.0,"[('anomaly', 15)]"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,14,1.0,1.0,0.0,0.0,0.42,0.06,0.0,255,14,0.05,0.07,0.01,0.0,1.0,1.0,0.0,0.0,19,anomaly,anomaly,0,0,0,[7.557869e-04 9.992442e-01],0.008927266,-1,0.6387593339431669,0.2208131714903619,0.8595725054335286,-0.5471657860279082,1.0,"[('anomaly', 15)]"
0,327,6721,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,5,0.0,0.0,0.0,0.0,1.0,0.0,0.4,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,normal,normal,0,0,0,[9.9958664e-01 4.1333502e-04],0.005242278,-1,-0.6260157888046617,0.6376978140807263,0.011682025276064545,0.4516650688648224,1.0,"[('normal', 15)]"
0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,129,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,16,anomaly,anomaly,0,0,0,[0.00320417 0.99679583],0.03116442,-1,0.5104897391579503,0.2656373182323788,0.7761270573903294,-0.5447174060344696,0.8,"[('anomaly', 12), ('normal', 3)]"
0,13,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100,3,0.01,0.04,0.01,0.67,0.0,0.0,0.0,0.0,21,normal,normal,0,0,0,[0.97363764 0.02636238],0.17580767,-1,-0.8172192391904152,0.8821014183938802,0.06488217920346506,0.4257160675525665,0.4,"[('anomaly', 9), ('normal', 6)]"
2,1591,372,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,181,147,0.81,0.02,0.01,0.0,0.0,0.0,0.0,0.0,21,normal,normal,0,0,0,[0.996826   0.00317401],0.030914476,-1,-0.4728785490112623,0.31964312642414083,-0.15323542258712164,0.4489044201374054,0.9333333333333333,"[('normal', 14), ('anomaly', 1)]"
0,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,243,98,0.4,0.01,0.4,0.0,0.0,0.0,0.0,0.0,18,anomaly,anomaly,0,0,0,[0.01834673 0.9816533 ],0.13205446,-1,0.8691290217890653,0.022705784409256413,0.8918348061983215,-0.5295748460292816,0.5333333333333333,"[('anomaly', 8), ('normal', 7)]"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,1,1.0,1.0,0.0,0.0,0.01,0.06,0.0,255,1,0.0,0.07,0.0,0.0,1.0,1.0,0.0,0.0,19,anomaly,anomaly,0,0,0,[0.00290513 0.99709487],0.028667184,-1,0.905470012541894,0.03734588601323713,0.9428158985551307,-0.5450164425373077,1.0,"[('anomaly', 15)]"
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2,0.0,0.0,1.0,1.0,0.08,0.52,0.0,195,2,0.01,0.08,0.13,0.0,0.01,0.0,0.38,1.0,18,anomaly,anomaly,0,0,0,[0.00226462 0.9977354 ],0.023161564,-1,0.5645209579740381,0.42791377205723746,0.9924347300312755,-0.5456569540500641,0.9333333333333333,"[('anomaly', 14), ('normal', 1)]"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,1.0,1.0,0.0,0.0,0.13,0.17,0.0,255,54,0.21,0.04,0.01,0.0,1.0,1.0,0.0,0.0,18,anomaly,anomaly,0,0,0,[0.00670588 0.9932941 ],0.058060884,-1,0.9815881520599887,-0.031913937774368795,0.9496742142856198,-0.5412156927585602,0.8666666666666667,"[('anomaly', 13), ('normal', 2)]"
0,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,1,0.14,0.29,0.14,0.0,0.0,0.0,0.0,0.0,21,normal,normal,0,0,0,[9.9962848e-01 3.7149838e-04],0.0047688694,-1,-0.8913637740492477,0.5567514447678359,-0.3346123292814116,0.4517069113254547,0.5333333333333333,"[('normal', 8), ('anomaly', 7)]"
0,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,66,0.26,0.01,0.26,0.0,0.0,0.0,0.0,0.0,18,anomaly,anomaly,0,0,0,[0.00179052 0.9982095 ],0.018920112,-1,0.8352057538224577,-0.049161815895249095,0.7860439379272086,-0.5461310493946074,1.0,"[('anomaly', 15)]"
0,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,251,251,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,13,anomaly,anomaly,0,0,0,[0.1190213 0.8809787],0.52654105,-1,-0.30008488287199847,0.7851689166489051,0.4850840337769067,-0.4289002764225006,0.13333333333333333,"[('normal', 13), ('anomaly', 2)]"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,7,1.0,1.0,0.0,0.0,0.03,0.05,0.0,72,7,0.1,0.11,0.01,0.0,0.97,1.0,0.0,0.0,18,anomaly,anomaly,0,0,0,[0.00115913 0.99884087],0.012976012,-1,1.177667913969779,0.08765405165463541,1.2653219656244143,-0.5467624413967133,1.0,"[('anomaly', 15)]"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,3,1.0,1.0,0.0,0.0,0.01,0.06,0.0,255,3,0.01,0.06,0.0,0.0,1.0,1.0,0.0,0.0,19,anomaly,anomaly,0,0,0,[6.2376261e-04 9.9937624e-01],0.0075406414,-1,0.7346257404150065,0.10982584760895209,0.8444515880239586,-0.5472978103160858,1.0,"[('anomaly', 15)]"
0,276,1767,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,6,0.0,0.0,0.0,0.0,1.0,0.0,0.33,29,255,1.0,0.0,0.03,0.01,0.0,0.0,0.0,0.0,21,normal,normal,0,0,0,[9.9981523e-01 1.8475796e-04],0.0025579305,-1,-0.5032395839343844,0.2837898876572311,-0.21944969627715327,0.451893652677536,1.0,"[('normal', 15)]"
0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0.0,0.0,0.0,0.0,1.0,0.0,0.55,98,78,0.33,0.05,0.33,0.04,0.0,0.0,0.0,0.0,21,normal,normal,0,0,0,[9.9902624e-01 9.7374932e-04],0.011145702,-1,-0.8911110810149613,0.8318644522213103,-0.059246628793650946,0.45110466599464416,0.5333333333333333,"[('normal', 8), ('anomaly', 7)]"
0,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,202,0.0,0.0,0.0,0.0,1.0,0.0,0.01,255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,18,normal,normal,0,0,0,[0.99767536 0.00232466],0.023687752,-1,-0.40646823747691607,0.4756057458397035,0.06913750836278748,0.4497537863254547,1.0,"[('normal', 15)]"
0,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,80,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,80,0.31,0.02,0.31,0.0,0.0,0.0,0.0,0.0,16,anomaly,anomaly,0,0,0,[0.00361878 0.9963812 ],0.034560636,-1,0.5113159959835468,0.3964280360363797,0.9077440320199264,-0.544302796125412,1.0,"[('anomaly', 15)]"
0,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,118,118,1.0,0.0,0.01,0.0,0.0,0.0,0.02,0.02,11,anomaly,anomaly,0,0,0,[0.09441596 0.90558404],0.45104045,-1,0.16931848955655232,0.5603504535514671,0.7296689431080192,-0.45350561022758484,0.13333333333333333,"[('normal', 13), ('anomaly', 2)]"
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,0.0,0.0,0.0,0.0,0.27,0.1,0.0,255,8,0.03,0.06,1.0,0.0,0.0,0.0,0.0,0.0,19,anomaly,anomaly,0,0,0,[6.802082e-04 9.993198e-01],0.00813797,-1,1.0180058705392616,0.03644852521704772,1.054454395756309,-0.5472413647174835,1.0,"[('anomaly', 15)]"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,12,255,1.0,0.0,0.08,0.15,0.0,0.0,1.0,0.79,21,normal,normal,0,0,0,[0.99526334 0.00473663],0.043393254,-1,-0.08708902267333622,0.38183046366341206,0.2947414409900758,0.447341765165329,0.4,"[('anomaly', 9), ('normal', 6)]"
0,355,870,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,28,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,normal,normal,0,0,0,[0.99826086 0.00173914],0.018450264,-1,-0.7840456137226004,0.6429931460029112,-0.14105246771968882,0.45033928275108337,1.0,"[('normal', 15)]"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,11,1.0,1.0,0.0,0.0,0.22,0.08,0.0,255,51,0.2,0.02,0.01,0.0,1.0,1.0,0.0,0.0,18,anomaly,anomaly,0,0,0,[0.00267738 0.9973226 ],0.026735589,-1,0.9714966402766408,-0.16673566110920857,0.8047609791674326,-0.5452441918849944,1.0,"[('anomaly', 15)]"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,20,0.0,0.0,1.0,1.0,0.13,0.06,0.0,255,1,0.0,0.06,0.0,0.0,0.0,0.0,1.0,1.0,21,anomaly,anomaly,0,0,0,[0.00119162 0.9988084 ],0.01329212,-1,0.8819418360658569,-0.02175394421607607,0.8601878918497807,-0.5467299568653107,1.0,"[('anomaly', 15)]"
0,319,3432,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9,255,1.0,0.0,0.11,0.01,0.0,0.0,0.0,0.0,21,normal,normal,0,0,0,[9.9981523e-01 1.8475796e-04],0.0025579305,-1,-0.5436330756239038,0.7144698971817804,0.17083682155787683,0.451893652677536,1.0,"[('normal', 15)]"
4,886,326,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,135,60,0.44,0.02,0.01,0.0,0.0,0.0,0.0,0.0,21,normal,normal,0,0,0,[9.9952406e-01 4.7593639e-04],0.0059393602,-1,-0.7328860906441856,0.7740678424595689,0.04118175181538297,0.45160248398780817,1.0,"[('normal', 15)]"
0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,28,1.0,0.0,1.0,0.54,0.0,0.0,0.0,0.0,16,anomaly,anomaly,0,0,0,[0.00396496 0.99603504],0.037343223,-1,0.9394158375740878,-0.00678745471085368,0.9326283828632338,-0.5439566123485565,0.7333333333333333,"[('anomaly', 11), ('normal', 4)]"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,4,1.0,1.0,0.0,0.0,0.06,0.08,0.0,212,4,0.02,0.07,0.0,0.0,1.0,1.0,0.0,0.0,18,anomaly,anomaly,0,0,0,[0.00124645 0.99875355],0.013822848,-1,1.1139514237356802,-0.035279361215010296,1.0786720625206696,-0.5466751205921173,1.0,"[('anomaly', 15)]"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,6,1.0,1.0,0.0,0.0,0.05,0.07,0.0,255,6,0.02,0.07,0.0,0.0,1.0,1.0,0.0,0.0,18,anomaly,anomaly,0,0,0,[5.8686733e-04 9.9941313e-01],0.007146254,-1,0.913186851735236,0.11518844205410717,1.028375293789343,-0.5473347055912018,1.0,"[('anomaly', 15)]"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,3,1.0,1.0,0.0,0.0,0.01,0.05,0.0,255,3,0.01,0.05,0.0,0.0,1.0,1.0,0.0,0.0,18,anomaly,anomaly,0,0,0,[5.8686733e-04 9.9941313e-01],0.007146254,-1,0.9403614695785322,0.03353996604335335,0.9739014356218851,-0.5473347055912018,1.0,"[('anomaly', 15)]"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,1.0,1.0,0.0,0.0,0.2,0.08,0.0,27,51,0.19,0.11,0.07,0.04,0.93,0.1,0.0,0.0,17,anomaly,anomaly,0,0,0,[0.00549781 0.9945022 ],0.049181502,-1,1.0651796292416411,-0.05928970101290543,1.0058899282287352,-0.5424237596988678,0.6,"[('anomaly', 9), ('normal', 6)]"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,5,1.0,1.0,0.0,0.0,0.02,0.07,0.0,255,5,0.02,0.07,0.0,0.0,1.0,1.0,0.0,0.0,20,anomaly,anomaly,0,0,0,[9.0134144e-04 9.9909866e-01],0.010417419,-1,0.7836955943992896,0.1851434743874819,0.9688390687867717,-0.5470202314853668,1.0,"[('anomaly', 15)]"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,1.0,1.0,0.0,0.0,0.07,0.14,0.0,255,42,0.16,0.03,0.0,0.0,1.0,1.0,0.0,0.0,18,anomaly,anomaly,0,0,0,[0.02630275 0.97369725],0.17549713,-1,0.8229695734276766,-0.06154958644855946,0.7614199869791172,-0.5216188180446625,0.9333333333333333,"[('anomaly', 14), ('normal', 1)]"
7,105,1401,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,84,1,0.01,0.07,0.01,0.0,0.0,0.0,0.0,0.0,19,normal,normal,0,0,0,[9.9939251e-01 6.0747756e-04],0.007366983,-1,-0.34617475532155584,0.2768731982262701,-0.06930155709528563,0.4514709365367889,1.0,"[('normal', 15)]"
0,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,79,79,1.0,0.0,0.01,0.0,0.01,0.01,0.01,0.01,11,anomaly,anomaly,0,0,0,[0.08408022 0.9159198 ],0.4163954,-1,0.6083940965251308,-0.14629008755762518,0.4621040089675057,-0.46384135365486145,0.13333333333333333,"[('normal', 13), ('anomaly', 2)]"
0,271,4781,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,7,0.0,0.0,0.0,0.0,1.0,0.0,0.29,11,28,1.0,0.0,0.09,0.25,0.0,0.0,0.0,0.0,21,normal,normal,0,0,0,[9.9988145e-01 1.1857521e-04],0.0017174738,-1,-0.41989743738719043,0.3043276751944438,-0.11556976219274673,0.45195987343788147,1.0,"[('normal', 15)]"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,7,1.0,1.0,0.0,0.0,0.06,0.06,0.0,255,7,0.03,0.08,0.0,0.0,1.0,1.0,0.0,0.0,21,anomaly,anomaly,0,0,0,[0.00119162 0.9988084 ],0.01329212,-1,1.4467921677515885,-0.564289128063068,0.8825030396885201,-0.5467299568653107,1.0,"[('anomaly', 15)]"
0,237,1461,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,59,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,21,normal,normal,0,0,0,[9.9981523e-01 1.8475796e-04],0.0025579305,-1,-1.1676846915116734,0.9389522232994238,-0.2287324682122489,0.451893652677536,1.0,"[('normal', 15)]"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,10,1.0,1.0,0.0,0.0,0.1,0.06,0.0,255,10,0.04,0.05,0.0,0.0,1.0,1.0,0.0,0.0,21,anomaly,anomaly,0,0,0,[0.00119162 0.9988084 ],0.01329212,-1,0.7969439379361675,-0.053843777048965424,0.7431001608872021,-0.5467299568653107,1.0,"[('anomaly', 15)]"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,12,1.0,1.0,0.0,0.0,0.27,0.11,0.0,255,12,0.05,0.08,0.0,0.0,1.0,1.0,0.0,0.0,18,anomaly,anomaly,0,0,0,[5.8686733e-04 9.9941313e-01],0.007146254,-1,1.1736134853191593,-0.14321782798215565,1.0303956573370034,-0.5473347055912018,1.0,"[('anomaly', 15)]"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,1,1.0,1.0,0.0,0.0,0.0,0.07,0.0,255,1,0.0,0.08,0.0,0.0,1.0,1.0,0.0,0.0,19,anomaly,anomaly,0,0,0,[0.00290513 0.99709487],0.028667184,-1,0.9758324053920606,-0.11847010411515696,0.8573623012769038,-0.5450164425373077,1.0,"[('anomaly', 15)]"
0,278,7227,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,153,255,1.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0,21,normal,normal,0,0,0,[9.9981523e-01 1.8475796e-04],0.0025579305,-1,-1.285380802419421,0.9563753856182367,-0.3290054168011849,0.451893652677536,1.0,"[('normal', 15)]"
0,353,1483,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,9,0.0,0.0,0.0,0.0,1.0,0.0,0.33,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,normal,normal,0,0,0,[0.9986651 0.0013349],0.0146716405,-1,-1.5377726565881145,1.2843630665161205,-0.2534095900719935,0.45074352145195007,1.0,"[('normal', 15)]"
0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,255,19,0.07,0.01,0.35,0.0,0.0,0.0,0.0,0.0,19,normal,normal,0,0,0,[0.9924425  0.00755752],0.06412629,-1,-0.47336819070241526,0.6322681389084022,0.15889994820598696,0.44452091574668884,0.13333333333333333,"[('anomaly', 13), ('normal', 2)]"
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,214,0.84,0.02,1.0,0.0,0.0,0.0,0.0,0.0,11,anomaly,anomaly,0,0,0,[0.0093044 0.9906956],0.07614569,-1,0.9414921783247762,-0.055189735142822216,0.8863024431819538,-0.5386171686649323,0.4666666666666667,"[('normal', 8), ('anomaly', 7)]"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,20,1.0,1.0,0.0,0.0,0.11,0.06,0.0,255,20,0.08,0.08,0.0,0.0,1.0,1.0,0.0,0.0,21,anomaly,anomaly,0,0,0,[0.00119162 0.9988084 ],0.01329212,-1,0.8075370584432485,0.028109940955481583,0.8356469993987303,-0.5467299568653107,1.0,"[('anomaly', 15)]"
0,297,1285,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8,255,1.0,0.0,0.12,0.04,0.0,0.0,0.0,0.0,21,normal,normal,0,0,0,[9.9978298e-01 2.1701283e-04],0.0029540919,-1,-0.49612293878361413,0.2870739117983138,-0.20904902698530042,0.4518614065647125,1.0,"[('normal', 15)]"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,17,1.0,1.0,0.0,0.0,0.06,0.05,0.0,255,17,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0.0,20,anomaly,anomaly,0,0,0,[9.0134144e-04 9.9909866e-01],0.010417419,-1,0.8237899460276545,-0.07616719349189921,0.7476227525357553,-0.5470202314853667,1.0,"[('anomaly', 15)]"
0,749,330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27,129,0.74,0.11,0.04,0.02,0.0,0.0,0.0,0.0,21,normal,normal,0,0,0,[9.9952406e-01 4.7593639e-04],0.0059393602,-1,-0.8121855809192708,0.5371250395313688,-0.27506054138790226,0.4516024839878082,1.0,"[('normal', 15)]"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,9,1.0,1.0,0.0,0.0,0.05,0.07,0.0,255,9,0.04,0.07,0.0,0.0,1.0,1.0,0.0,0.0,18,anomaly,anomaly,0,0,0,[5.8686733e-04 9.9941313e-01],0.007146254,-1,0.8556514837352835,0.1684220680463315,1.0240735517816149,-0.5473347055912017,1.0,"[('anomaly', 15)]"
0,284,10352,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11,255,1.0,0.0,0.09,0.07,0.0,0.0,0.0,0.0,21,normal,normal,0,0,0,[9.9987453e-01 1.2544943e-04],0.001806901,-1,-0.668960550759026,0.5060673889343332,-0.16289316182469293,0.4519529592990875,1.0,"[('normal', 15)]"
0,228,6834,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,7,0.0,0.0,0.0,0.0,1.0,0.0,0.57,18,19,1.0,0.0,0.06,0.11,0.0,0.0,0.0,0.0,21,normal,normal,0,0,0,[9.995422e-01 4.578374e-04],0.005739082,-1,-0.662616693732657,0.5152606236937631,-0.14735607003889384,0.45162060379982,1.0,"[('normal', 15)]"
0,231,2304,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,normal,normal,0,0,0,[9.9946135e-01 5.3865084e-04],0.0066257603,-1,-0.9135155807132316,0.8667344763099238,-0.04678110440330774,0.45153977990150457,1.0,"[('normal', 15)]"
0,221,981,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0.0,0.0,0.0,0.0,1.0,0.0,0.67,50,82,1.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0,21,normal,normal,0,0,0,[9.9981523e-01 1.8475796e-04],0.0025579305,-1,-1.3008849267962637,0.8060490820688855,-0.49483584472737796,0.451893652677536,1.0,"[('normal', 15)]"
0,44,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,151,0.0,0.0,0.0,0.0,1.0,0.0,0.01,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,normal,normal,0,0,0,[9.9911040e-01 8.8961323e-04],0.010298665,-1,-0.49107677611339734,0.489471512839455,-0.0016052632739424477,0.451188827753067,1.0,"[('normal', 15)]"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,20,1.0,1.0,0.0,0.0,0.15,0.05,0.0,255,18,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0.0,21,anomaly,anomaly,0,0,0,[0.00119162 0.9988084 ],0.01329212,-1,0.8034128065635511,-0.09134401080753196,0.712068795756019,-0.5467299568653107,1.0,"[('anomaly', 15)]"
0,302,1380,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,212,187,0.88,0.02,0.0,0.0,0.0,0.01,0.0,0.01,21,normal,normal,0,0,0,[9.9981523e-01 1.8475796e-04],0.0025579305,-1,-0.7305554840133471,0.7848966182883719,0.054341134275024405,0.451893652677536,1.0,"[('normal', 15)]"
0,204,1229,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,54,255,1.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0,21,normal,normal,0,0,0,[9.9981523e-01 1.8475796e-04],0.0025579305,-1,-1.1182417680224537,0.9663094830599908,-0.1519322849624627,0.451893652677536,1.0,"[('normal', 15)]"
475,314,266,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,12,0.0,0.0,0.0,0.08,1.0,0.0,0.17,255,239,0.94,0.02,0.0,0.0,0.0,0.0,0.0,0.0,21,normal,normal,0,0,0,[9.9958664e-01 4.1333502e-04],0.005242278,-1,-0.9498874228294991,0.6643322680380149,-0.28555515479148397,0.4516650688648224,1.0,"[('normal', 15)]"
