true_label,predicted_label,is_misclassification,probabilities,Entropy Calculator,LIME Trust Calculator (10)_13148 - Sum,LIME Trust Calculator (10)_13149 - Sum_Top,LIME Trust Calculator (10)_13150 - Intercept,LIME Trust Calculator (10)_13150 - Pred,LIME Trust Calculator (10)_13150 - Score,LIME Trust Calculator (20)_18111 - Sum,LIME Trust Calculator (20)_18111 - Sum_Top,LIME Trust Calculator (20)_18112 - Intercept,LIME Trust Calculator (20)_18112 - Pred,LIME Trust Calculator (20)_18113 - Score,LIME Trust Calculator (50)_33739 - Sum,LIME Trust Calculator (50)_33739 - Sum_Top,LIME Trust Calculator (50)_33740 - Intercept,LIME Trust Calculator (50)_33740 - Pred,LIME Trust Calculator (50)_33741 - Score,LIME Trust Calculator (100)_57876 - Sum,LIME Trust Calculator (100)_57877 - Sum_Top,LIME Trust Calculator (100)_57877 - Intercept,LIME Trust Calculator (100)_57878 - Pred,LIME Trust Calculator (100)_57878 - Score
normal,normal,0,[1. 0. 0. 0.],1.0,0.02083881061383594,-0.4631166401517978,0.030524361793315385,0.9376556053167913,0.9404449598589228,0.06017268232401087,-0.7769547165408184,0.11061462800634558,0.978836487344592,0.9182812746748296,0.038863094300466035,-0.5562693351562734,0.04434239683342298,0.9083881052354699,0.8125322270154456,-0.0,-0.7100837050386136,0.09649618247526576,0.9955717177254241,0.6343746276373419
DoS,DoS,0,[0.1 0.7 0.  0.2],0.42161017527648026,0.3657680850483199,-0.5042841289603849,0.06656169528017555,0.6495958884684103,0.9021142152230428,0.3642561144822842,-0.41413228151287873,0.048326586262931924,0.627251876611121,0.8739006398529304,0.33655483954244925,-0.3500059903684803,0.02589284038784107,0.6530346329823797,0.6422282657849812,-0.0,-0.30202262521805145,0.04139314790825523,0.5386516847584997,0.5378560935084162
normal,normal,0,[1. 0. 0. 0.],1.0,-0.0,-0.6311287636866747,0.0665463957994249,0.9458781659954476,0.938600219342683,-0.0,-0.4040661878264286,0.0432495147282741,0.9870152090336772,0.8180741897426991,-0.0,-0.4145332001160509,0.029527269797479286,0.8348252741606433,0.5338336944428772,-0.0,-0.6672792719615942,0.1277464307057215,0.8911667124050677,0.5553532094982724
normal,normal,0,[0.7 0.  0.  0.3],0.5593545503846536,0.11534670606854408,-0.4209950526264946,0.04868247436684538,0.6704649107441417,0.915026826881022,0.3048395923794564,-0.6428356898627546,0.09491048252890348,0.7185997190713025,0.8000818606133654,0.2848482864169239,-0.43149837210303904,0.04693066723859024,0.6494785438026022,0.7632428744025306,0.3377461554624398,-0.7546332946695314,0.12823118986872112,0.6783717519175033,0.7204230782482148
normal,normal,0,[1. 0. 0. 0.],1.0,-0.0,-0.7189346895958796,0.09097718486567037,0.941125329429883,0.9502619201327962,-0.0,-0.6836261827908731,0.05726316874827371,0.9405566859478756,0.929382521348121,-0.0,-0.7108235902566589,0.06820119888650372,1.0083299493685927,0.7990422107876212,-0.0,-0.30976962602624697,0.019501933158685685,0.9134149055052019,0.5898799828024973
normal,normal,0,[1. 0. 0. 0.],1.0,-0.0,-0.38170596206264584,0.020604483720449502,0.9337970973869582,0.9181518281922142,-0.0,-0.48494681170151704,0.029864285197849408,0.9675465014205099,0.8587992070918996,-0.0,-0.6946548264671775,0.08414247173127132,0.9606828288772642,0.7525265080917038,-0.0,-0.6523670837021175,0.0974604975906009,0.8318046000159589,0.5587052751008237
DoS,DoS,0,[0. 1. 0. 0.],1.0,-0.0,-0.027001628330748276,0.10989047586448693,0.9259542396649637,0.9750598371152865,-0.0,-0.032703884374880754,0.08190631419634238,0.886844636544674,0.9482486313065274,-0.0,-0.039772236574561234,0.03128233347553757,0.7187898852796853,0.61241179604765,-0.0,-0.1070377290768049,0.032097412133257924,1.0399342862182295,0.7041888480437187
Probe,DoS,1,[0.2 0.6 0.1 0.1],0.21452470277266567,0.5351394833269527,0.03579417145161254,0.16185534963345438,0.5243341761404908,0.9411425011666222,0.5217905563344298,0.06410795702577667,0.05622524383181639,0.5099716426598471,0.9327157808247343,-0.0,-0.1690710147815459,0.012333091987903257,0.5129528207453653,0.6788599358694232,0.39418791669988473,0.01916297011300467,0.045313405342828725,0.4244858414921176,0.5903707389648974
normal,normal,0,[0.8 0.  0.2 0. ],0.6390359525563188,0.2958016945941431,-0.40230803024649825,0.04376897647798146,0.7984022324756859,0.9304410429789628,0.36771344101643827,-0.48859877560654263,0.03630941533933542,0.782260493845945,0.864671793533716,0.32901139273116814,-0.4592852360402111,0.03584161068498321,0.8246443238305363,0.48318199298277065,0.27499487235354814,-0.7254686883316962,0.08409495987537871,0.8271461799321336,0.6450763150320582
normal,normal,0,[0.9 0.  0.  0.1],0.7655022032053593,0.20279203832198328,-0.45605792957173946,0.040608955110925646,0.8648202134119494,0.9632652934492374,-0.0,-0.74267548080202,0.10762091478960131,0.8350317343293682,0.7782263884370207,-0.0,-0.7704559298018846,0.08819874764365264,0.8641196359879368,0.7433426132484662,0.21526193996432388,-0.7151781221756496,0.07191561570108077,0.8609305489473331,0.6581142869142049
Probe,Probe,0,[0. 0. 0. 1.],1.0,-0.0,1.2064016396485482,0.1804249396614986,0.8770503777396945,0.9676816109339547,-0.0,1.0504224145979737,0.14684724457712492,0.8358706504019713,0.9415507960374092,-0.0,0.5746394446629116,0.055935984824609195,0.641605954867397,0.7101543831756574,0.2844100162690212,0.6734833572908854,0.13509173988555567,0.5387253289469973,0.5412363111294665
normal,normal,0,[1. 0. 0. 0.],1.0,-0.0,-0.7221191845059425,0.09087299013777726,0.9742375728627347,0.9411758507921076,-0.0,-0.4628365255727176,0.03267214075821307,0.9149347660217027,0.8693270976976305,-0.0,-0.6916044408479158,0.1270742135843151,0.8829114130609973,0.6776283778985404,-0.0,-0.8343603217818015,0.1969498383797062,0.8280335746393866,0.6363004457502011
normal,normal,0,[1. 0. 0. 0.],1.0,-0.0,-0.2631711608860701,0.019249264895489365,0.9334675331828821,0.8897493602837666,-0.0,-0.18360680488786998,0.00992740195596882,0.9105182035869396,0.8816732165432818,-0.0,-0.44548328773126883,0.020169602558801,0.9183944580973096,0.6526822623563845,0.19332361840105902,-0.6685993261280997,0.0934610360664363,0.7192573720899944,0.466670542891512
normal,normal,0,[1. 0. 0. 0.],1.0,0.09910267821894234,-0.5392494184231558,0.040589751436872136,0.9399887857079918,0.9661214843516875,-0.0,-0.3571923882221465,0.03100441644018214,0.8886353379324737,0.859615732607533,-0.0,-0.5214781220094536,0.0429909718796075,0.900365984690116,0.7008560267530644,0.15343793746920242,-0.9752044977511078,0.222068845879024,0.8751892183436079,0.6666489119607937
normal,normal,0,[1. 0. 0. 0.],1.0,-0.0,-0.40156815715350125,0.02790276962812796,0.9379428737929727,0.9317512734778023,-0.0,-0.6875017654459127,0.08287723482122654,0.929265842105016,0.9264092510014942,-0.0,-0.5748451353659504,0.07300934362225897,0.8637361914769575,0.7163181836192551,-0.0,-0.5312871613393395,0.0703039730637451,0.8665051780463726,0.5860014489198508
Probe,Probe,0,[0. 0. 0. 1.],1.0,-0.0,1.2632231862719032,0.23017987045751725,0.840616465909837,0.9551191779266102,-0.0,1.1659276381607206,0.17872358144167422,0.8329726486125821,0.9326935713007126,0.12296795683399708,0.8312588510611122,0.11562615019704489,0.7132512167109948,0.7433213785639122,0.2721943296998364,0.43107813722366983,0.06411857291946335,0.4220810582324849,0.44551953391838384
DoS,DoS,0,[0. 1. 0. 0.],1.0,-0.0,0.0,0.09342582221931803,0.9226399169239077,0.9750876180768284,-0.0,-0.005258746484780496,0.13426775644312317,0.8628996139921712,0.8976654885163933,-0.0,-0.0884765978917841,0.07473946739653979,0.927824786981948,0.8316830902915434,-0.0,-0.040674218419855614,0.07537152632965101,0.8868839800431487,0.5464314383767754
DoS,DoS,0,[0. 1. 0. 0.],1.0,-0.0,-0.13960544199897396,0.044756650576732906,0.9306378219358271,0.9623064573874749,-0.0,0.0,0.14153996124296178,0.954485282182236,0.9339875601490915,-0.0,-0.017965907390448937,0.09500065017747611,0.8422039455316104,0.7281547956358493,-0.0,-0.10407624642446194,0.046443106637360496,0.9273112243084475,0.6887062768768969
normal,normal,0,[1. 0. 0. 0.],1.0,-0.0,-0.3794065899816217,0.021693799342886684,0.9682146593472266,0.9465309611689993,-0.0,-0.5069742208449883,0.04408300734455364,0.9163907144346264,0.8595305123950627,-0.0,-0.6881935148227737,0.07948678584734195,1.0001608240816564,0.6662862499092288,-0.0,-0.8628616090988513,0.1466126840222231,1.0244284690168337,0.6610830998677073
DoS,DoS,0,[0.1 0.9 0.  0. ],0.7655022032053593,0.21423859921977492,-0.08345761546253895,0.06252800571655195,0.8140000559722133,0.9231889814205138,-0.0,-0.20713120933405002,0.032123560415868724,0.8221175685860005,0.9422433418608928,0.1585726247663266,0.1124988432260551,0.061776215031119755,0.6080490974471555,0.5553097045117329,0.10715860267926779,-0.12305511454886729,0.005776878452489075,0.6359296719500993,0.4991320996151254
DoS,DoS,0,[0. 1. 0. 0.],1.0,-0.0,-0.058326806026505036,0.14309751533447762,0.9528517457660156,0.9676798038829617,-0.0,-0.1262193167591998,0.09255503513791646,0.9361777435993301,0.9259735285064019,-0.0,-0.06333891578074924,0.03038957429498975,0.9617477833360669,0.8417733999299457,-0.0,-0.23502888654541884,0.013801020761165812,0.8032419705685989,0.5949004942639162
normal,normal,0,[1. 0. 0. 0.],1.0,-0.0,-0.413905238068788,0.05154611529255594,0.9310204627876749,0.9108150347711363,-0.0,-0.4300759579754383,0.019809433862449807,0.9180650574728784,0.9211219425544244,-0.0,-0.9179437658013523,0.1974612642032319,0.9602326694613694,0.7389114633811822,-0.0,-0.6141112450579718,0.05790653288427093,0.8768727250093435,0.6525031291484898
DoS,DoS,0,[0. 1. 0. 0.],1.0,-0.0,-0.015391996874228441,0.08512677221996605,0.9276144760467979,0.9765822030542329,-0.0,-0.08436391529814535,0.02591882647875997,0.8887506557428312,0.8673819152662665,-0.0,-0.07775020222015344,0.07576393845882379,0.865298556235635,0.8431801800971355,0.2655303012039675,-0.08291706542212542,0.057364677996162176,0.7898058905275325,0.6178857171936454
normal,normal,0,[1. 0. 0. 0.],1.0,-0.0,-0.5539661177682752,0.039229681605454675,0.9703448327187165,0.9736724470494923,0.13065475091252568,-0.6748448898493218,0.07332915715524331,0.9702214271878368,0.8696191111140379,-0.0,-0.5187093116715724,0.03551467558418256,0.8778543726484894,0.7308260283862777,0.3658797271807284,-0.32723690864723176,0.03743888104134484,0.7476199615595551,0.5334500064130299
normal,normal,0,[1. 0. 0. 0.],1.0,-0.0,-0.6529110508863272,0.07153126383558212,0.9523043556204135,0.9849932022022043,-0.0,-0.4898974683034481,0.03365593033719226,0.9357712198882767,0.875056506407802,-0.0,-0.680571019444417,0.10424975514372979,0.988956914488988,0.8522454973462399,-0.0,-0.45682379851433497,0.04593357102162993,0.8201550084969387,0.5298755918344271
normal,normal,0,[1. 0. 0. 0.],1.0,-0.0,-0.42387041061868075,0.019501969542413566,0.9675810242018413,0.9437771971016634,-0.0,-0.7000536691473664,0.07916594324497761,0.916636660199231,0.9374060878993405,-0.0,-0.48602396373926293,0.025339549215647995,0.9546167020648787,0.7805975316476849,-0.0,-0.48639112716673016,0.02099160682938274,0.9457921671515768,0.6162773074426084
r2l,r2l,0,[0.2 0.  0.7 0.1],0.42161017527648026,0.17565654362120214,-0.3823980835046938,0.2133735861142783,0.5936528034819766,0.9617371375530717,0.013502894437430314,-0.22810088187319486,0.13486060369247288,0.5736330180157584,0.9299630587585404,-0.0,-0.3289867540612082,0.14156548593332874,0.4943215502808605,0.7692432590383144,0.6285842956547023,0.11399727290224568,0.16429798096707376,0.30980884828185024,0.4755785374776569
DoS,DoS,0,[0. 1. 0. 0.],1.0,-0.0,-0.030112327139343587,0.10094707086294695,0.9073646962790225,0.9631792711819124,-0.0,-0.15181284221161317,0.07026790382421666,0.9336915058157689,0.9596682009522263,-0.0,-0.04864767331242942,0.1766443238721002,0.8933182354270659,0.7938153760733555,-0.0,-0.14089854853958803,0.06788180104696877,0.826378013563114,0.6100173719400663
DoS,DoS,0,[0. 1. 0. 0.],1.0,-0.0,-0.022582847440861066,0.14184246583013854,0.9269556024843919,0.9628524790212204,0.04618944064090221,0.009348798740229513,0.10310388637097918,0.9451861663473087,0.931134384808395,-0.0,-0.09802015386223029,0.06722314428758838,0.8556768021820145,0.6883338388529254,-0.0,-0.043825847571056765,0.043396723497371274,0.7963060698740344,0.6738394057903334
normal,normal,0,[1. 0. 0. 0.],1.0,0.05890175131192097,-0.5734677944869194,0.04964191703238524,0.9719529497120166,0.9683991598842869,-0.0,-0.44294535565695736,0.02516283158488239,0.9598369018912281,0.9667438815522665,-0.0,-0.57124072892454,0.05118097106597567,0.9324353416221478,0.773897626019799,-0.0,-0.6274481781530117,0.06775342577756631,0.9783630979074207,0.6847615934725257
DoS,DoS,0,[0. 1. 0. 0.],1.0,-0.0,-0.01996337520085662,0.1463398584592299,0.8944387464190242,0.9362491532680354,-0.0,-0.016242258617861327,0.0949727160314594,0.8860021987471474,0.9005697073156214,-0.0,-0.13026704531439476,0.07633421004992327,0.9251501057017844,0.7948185926328499,-0.0,-0.07251073499476901,0.04914719113933608,0.7876990991753718,0.5472187682650194
DoS,DoS,0,[0.4 0.6 0.  0. ],0.5145247027726657,0.22744698131248484,-0.10988213406038301,0.05159797121162276,0.5401058145992828,0.8103673919870579,0.22257892136189117,0.06482232886143104,0.06362942546444575,0.4935270310556366,0.8216094044398157,-0.0,-0.12028248738067748,0.020820141101233494,0.35350840010988893,0.6379518468521488,-0.0,-0.18714685895006763,0.017958738562644773,0.4783135825774605,0.5696448740318711
DoS,DoS,0,[0. 1. 0. 0.],1.0,-0.0,-0.06693383138716608,0.04116820727964299,0.9223185193399706,0.9599768964641168,0.05646564226968434,0.008974243004088518,0.06637520140382394,0.8681707664916196,0.8880062751842184,-0.0,-0.10841847711402772,0.026065902280059977,0.8560012694761958,0.7510229722841797,0.3671427137786565,-0.02199743729982861,0.045231542705151055,0.6324484341632662,0.5349891534922788
r2l,r2l,0,[0.2 0.  0.5 0.3],0.2572623513863328,0.3092304221371721,0.347791159697921,0.15263158487050688,0.42795168734137223,0.9546670960890852,0.35644563526459383,0.29841806211341243,0.1855650186465839,0.3927482787423683,0.8667862194356883,0.707011449637145,0.15234434867438273,0.18966896331638286,0.3444710984158906,0.761611287962227,0.20407742953800392,0.2419981813991735,0.0988605299951055,0.2226420502177417,0.5221072162827399
DoS,DoS,0,[0. 1. 0. 0.],1.0,-0.0,-0.009882390247018482,0.08219460532897789,0.9408231440754802,0.9774894941383737,-0.0,-0.08566674991013232,0.10860339197960554,0.9145057310875617,0.9373446054709406,-0.0,-0.058700644861305815,0.02886024903279797,0.8900794881428375,0.8011564992918614,-0.0,-0.16611541389171183,0.0037414081171842665,0.7574560417496967,0.6169215340212484
normal,normal,0,[1. 0. 0. 0.],1.0,-0.0,-0.6958730308414353,0.08407361520719014,0.9505147428639285,0.9722667798521984,-0.0,-0.44984371405204715,0.02405712141981664,0.9190006460007195,0.910964046723655,-0.0,-0.45025772159543714,0.06025934754204871,0.9211780758919765,0.8017446150932765,-0.0,-0.6450711886797008,0.11956191088058765,0.8733016361243449,0.6109797089993165
DoS,DoS,0,[0. 1. 0. 0.],1.0,-0.0,-0.010275973117619585,0.038396796100277554,0.9179996934354154,0.9332823461223916,0.21235226770306417,0.03796380219518,0.055453944696034506,0.8611528037066409,0.8797414339408096,0.23228343982066377,0.052374815237040045,0.0398177878700906,0.8253567483117047,0.8200090010949491,-0.0,-0.02392460003352846,0.03310070355206069,0.6902259532321169,0.6210039040930809
DoS,DoS,0,[0. 1. 0. 0.],1.0,-0.0,-0.044974891265818884,0.08327547311964392,0.9100950340450977,0.944208024490121,-0.0,0.0,0.12558269844398137,0.8564783861796994,0.8347387035452856,-0.0,-0.07098436977188176,0.0847789261894473,0.8601448060393053,0.851215592761646,-0.0,-0.08543044768732977,0.10803804580306953,0.8801870581253401,0.6918594287909556
normal,normal,0,[1. 0. 0. 0.],1.0,-0.0,-0.5583504902454597,0.0511192312939633,0.9526550815768718,0.9716674810397412,0.042207582026773716,-0.5343624601481289,0.046996510698536116,0.9438230007928909,0.8142657746185645,-0.0,-0.6591010573671208,0.056692236578763745,0.9847177114663082,0.6746710766136101,-0.0,-1.0899327033296466,0.2720144858227843,0.9909548643633992,0.6469073977661233
Probe,Probe,0,[0. 0. 0. 1.],1.0,-0.0,0.9870518679523741,0.09145009697845287,0.8754121731346427,0.9582256562445723,0.0016960125035753574,1.071287073618916,0.14195212328994594,0.8364832497366305,0.9342591215280606,-0.0,0.6383082959350345,0.10728844884902011,0.5621854569596546,0.5164171334393862,0.1253126295753266,0.6520455624171386,0.13624285061950064,0.43471593254896684,0.4349516392535512
DoS,DoS,0,[0. 1. 0. 0.],1.0,-0.0,-0.03200007043125276,0.11913070512601666,0.9268007446589648,0.9547648940874169,-0.0,-0.0364427604974913,0.09412439842513544,0.8673696363122803,0.9020864260457585,-0.0,-0.14128053127228635,0.07187554301415833,0.9277262341742483,0.7854044413413538,-0.0,-0.09908489758476773,0.024063316639352413,0.8175778120582,0.574185907415722
normal,normal,0,[1. 0. 0. 0.],1.0,-0.0,-0.47010028291536726,0.029502375962777598,0.9597758125504915,0.9605111518216819,-0.0,-0.5516192380042226,0.04078869800090599,0.9402396958405121,0.9581351206513983,-0.0,-0.3276283462760541,0.0180368733427373,0.8319636557819399,0.7175122427167142,-0.0,-0.8089359794833934,0.08490913376754858,1.0524153248606452,0.5842065245997249
DoS,DoS,0,[0. 1. 0. 0.],1.0,-0.0,-0.06376142026139399,0.12174955371701773,0.921421113315386,0.9639099637771282,-0.0,-0.04338335176812095,0.12270332179238745,0.9244705130081261,0.9707013624540154,-0.0,-0.18661236963208128,0.047805389923171626,0.9919663177474685,0.7540472749204093,-0.0,-0.05983840268470798,0.05933731034393372,0.9159747946504317,0.6723765344015671
normal,normal,0,[1. 0. 0. 0.],1.0,-0.0,-0.7138936853274613,0.08094878769966543,0.9706276630794199,0.950028378788605,-0.0,-0.6473010108975988,0.055670527862027155,0.9582736742788682,0.9028767659937736,0.001405725015483884,-0.40748132609830817,0.039282652080862755,0.9091695355932512,0.7775977192083334,-0.0,-0.26355645614030776,0.011107736422536086,0.9313959483018739,0.5568460514068999
normal,normal,0,[0.8 0.  0.  0.2],0.6390359525563188,0.19814990984212233,-0.4099045702196388,0.06380456897098571,0.7799376772365817,0.9552699652886222,0.3509391709157653,-0.6412494615233135,0.06518215250187684,0.7975149047804946,0.9649722171028983,0.6423533999326466,-0.5681527179886003,0.07288032271986687,0.7713025579817518,0.6488460456864351,0.6389579584271418,-0.6484221838868001,0.1104448706487473,0.6392819148442118,0.6105441342038187
DoS,DoS,0,[0. 1. 0. 0.],1.0,-0.0,-0.10098191781777184,0.11537305885043732,0.9101475956705547,0.9586459610874158,-0.0,-0.014021379226408937,0.07265955289614572,0.9804185747828547,0.9306992621922179,-0.0,-0.08846519040812109,0.027569082273750368,0.8146757643812972,0.6322304636862712,-0.0,-0.13795906988004925,0.07469722966865003,0.8383569441675176,0.7003064255975326
normal,normal,0,[0.9 0.1 0.  0. ],0.7655022032053593,-0.0,-0.014641292275511234,0.07473073229595857,0.8420213846179213,0.9343329924650788,-0.0,-0.07731931133217176,0.03325367854681896,0.8568674397623208,0.9604266575257073,-0.0,-0.06599192052014902,0.02924409094447527,0.819357545470859,0.5565992183436252,-0.0,-0.027778107103930087,0.05470483181334203,0.795763952126508,0.6259833534987961
DoS,DoS,0,[0. 1. 0. 0.],1.0,-0.0,-0.034241199099076254,0.13908363125178821,0.9289317757921352,0.9695441448002605,-0.0,-0.03330340667923417,0.04012778593868903,0.9284498507398903,0.9447761059218903,-0.0,-0.11322583621466266,0.17679171462225313,0.9720686381285253,0.782290245264798,-0.0,-0.0965077213983791,0.049173354849972165,0.9461239179009151,0.6025288636329114
DoS,DoS,0,[0. 1. 0. 0.],1.0,-0.0,0.0,0.07586930485533352,0.8787294821310094,0.9151183488615344,-0.0,-0.01871324981822287,0.09350878777260968,0.8535747556597331,0.8750357981778502,-0.0,-0.0519411340746094,0.11027126862699788,0.8964524005134651,0.8729210001878033,-0.0,-0.08722615775632041,0.09538223505188306,0.9419097756735623,0.7101768851968622
DoS,DoS,0,[0. 1. 0. 0.],1.0,-0.0,-0.05234136132711973,0.0661073920989825,0.9304896970136455,0.9458563872114225,-0.0,-0.052949905455805364,0.08068936117406234,0.922037248265217,0.8988024255298848,-0.0,-0.08603203749587392,0.14765148421342827,0.870034017995813,0.8019915798732442,-0.0,-0.08439969049581074,0.08218898685476873,0.8710082092656666,0.7384227017017851
DoS,DoS,0,[0. 1. 0. 0.],1.0,-0.0,0.0,0.13749891754479984,0.9232265482334571,0.9700964097203342,-0.0,-0.03878385208402868,0.1671616979292619,0.9288862721459816,0.9132951081538409,-0.0,-0.042277805425888354,0.018357037278667068,0.8832110821473751,0.7506447958143703,-0.0,-0.13166883581268832,0.02966406998873692,0.8273022493878506,0.6123925947989098
DoS,DoS,0,[0.1 0.7 0.  0.2],0.42161017527648026,0.36140809947463887,-0.6635360072728941,0.11209521210730329,0.6561331619436579,0.9706561906587953,0.29179235127255376,-0.2479240751130908,0.033888256730557384,0.5965390008431255,0.6702635560581569,0.20322255451892868,-0.3815208011132776,0.0440488912824558,0.6246424694522437,0.7254937444238723,0.5698450417774938,-0.3482749259414856,0.04908277973130247,0.5921054254395764,0.6255324576012387
DoS,DoS,0,[0. 1. 0. 0.],1.0,0.034500734602943506,-0.027641877074189424,0.12117792671048994,0.9365921356727136,0.9655424732973383,0.06004024468627103,0.011410452934685468,0.10114707489626751,0.9128757379222661,0.9387379833865258,-0.0,-0.12819158010409315,0.07631673516538813,0.9069929805390609,0.7562276818106047,-0.0,-0.03601700296196068,0.0655018343588695,0.895721911627866,0.6322277140936068
DoS,DoS,0,[0. 1. 0. 0.],1.0,-0.0,-0.030831839829436984,0.059936989786466575,0.9224468808869277,0.9699300302562205,-0.0,-0.06487531951564088,0.03922394759761312,0.8536723902480996,0.8771938457733675,-0.0,-0.15381253225970856,0.031311113274238196,0.851982591866986,0.7478706904139014,-0.0,-0.06840619332301869,0.020569369147220566,0.6493896720641357,0.5256682762659043
normal,normal,0,[1. 0. 0. 0.],1.0,-0.0,-0.7737364132205291,0.114009032272029,0.9307764019449214,0.9465835877411498,-0.0,-0.6400849543956614,0.06608329341201562,0.9588612672981479,0.9178884280818175,-0.0,-0.6095042107275771,0.056740263064302,0.9810881080262016,0.7302883569766616,-0.0,-1.0153279262152135,0.1666587632863868,1.0677716021354706,0.7118758507503568
normal,normal,0,[1. 0. 0. 0.],1.0,0.12384819480520018,-0.790456928866796,0.11998756751821343,0.9351733024659736,0.9739929773887505,-0.0,-0.32626917536740385,0.017110155794583075,0.9169424163865043,0.8562685807625742,-0.0,-0.3036089183655214,0.010314056836181352,0.9155125893303557,0.7673288666119762,0.1585095943035167,-0.7254838411705011,0.13333784489858788,0.8530823939466518,0.5425096949502358
Probe,Probe,0,[0.  0.1 0.  0.9],0.7655022032053593,-0.0,1.0304246278538434,0.16006743380726504,0.8002474929107637,0.9572407887028248,-0.0,1.0767476883660458,0.15353828191003477,0.7852543949151548,0.9598560755129694,0.170434948323614,0.8455377159083064,0.12974343053455417,0.6498277993534924,0.7162556398803185,0.10651885035250885,0.7535734332268899,0.10489406279908572,0.6071490973695268,0.7047424825484494
normal,normal,0,[0.9 0.1 0.  0. ],0.7655022032053593,-0.0,0.0,0.030228459908033925,0.8535870453309764,0.9188494420209975,0.07947325729591281,-0.04718619801903777,0.040116968677776366,0.8545749428686862,0.8152073186227928,-0.0,-0.030329713291401314,0.04029805287449461,0.8771583542281591,0.8022742055495551,-0.0,-0.032438927970626794,0.13878160368222964,0.9602180639931607,0.7656047913348619
normal,normal,0,[1. 0. 0. 0.],1.0,0.01123601835361011,-0.6274071253152328,0.06483880879030186,0.9576214171795913,0.976403765897607,-0.0,-0.5876427779320549,0.040813081169267414,0.9620789797602722,0.9298401958515614,-0.0,-0.5960538342708841,0.10028094129799045,0.9800161592472024,0.8305083820553012,-0.0,-0.43490280985583185,0.06461759307317916,1.0666522206957103,0.6445938709044651
normal,normal,0,[1. 0. 0. 0.],1.0,-0.0,-0.5413615746046603,0.04665931998736328,0.9478162770668637,0.9706372871707487,-0.0,-0.5320732987427731,0.040771658459087194,0.9566531393047379,0.85466265163097,0.07743440578238221,-0.7785498824911887,0.09989423014555494,0.9808894873690518,0.7663198943013995,-0.0,-0.5602062548323514,0.050929637631832454,0.8776394645340799,0.518752414969913
DoS,DoS,0,[0. 1. 0. 0.],1.0,-0.0,0.0,0.055313324772574494,0.9341825775602118,0.9521709987802108,-0.0,-0.023513806476992506,0.040232856888123225,0.8342348283285296,0.8404343978012326,0.04121245347579974,-0.015911012748386518,0.12072250048295564,0.8032421758224098,0.7666871137619808,0.09396420134889613,0.01507739336610624,0.05322291096863399,0.8093017668341147,0.7138593112163076
DoS,DoS,0,[0. 1. 0. 0.],1.0,-0.0,-0.02688584384393239,0.1293303075119679,0.9190118142844099,0.9696797158020153,-0.0,-0.01364656167577391,0.04300435009022288,0.9124286291868549,0.9262362665492411,-0.0,-0.005036294394290206,0.03134305146252485,0.8303939645745101,0.596874887843039,0.6034285186698438,0.031466876867550654,0.054522965514232385,0.6971896292758083,0.4887233276429006
normal,normal,0,[1. 0. 0. 0.],1.0,0.07370158475564886,-0.7722811135356216,0.11265826787459185,0.9443865600252251,0.925532189425227,-0.0,-0.48873110893017885,0.021908351941944466,0.9208436960199348,0.8798958215677994,-0.0,-0.5622259896176495,0.06819057304922584,0.829129186667012,0.7175742300671185,-0.0,-0.6839831424845914,0.0595855474188071,0.9188938845686826,0.5476012669522188
DoS,DoS,0,[0.2 0.7 0.  0.1],0.42161017527648026,-0.0,-0.0706068115874781,0.05235319624022571,0.641788446759225,0.9282019739317823,0.1890875227128845,-0.18356541072057722,0.02973599877310302,0.6388425387947345,0.898250038292329,-0.0,-0.07048098944502923,0.038202133181515684,0.5881379284972226,0.6408873436112985,-0.0,-0.0217751208608223,0.030837801261560625,0.5843710508164558,0.6195531466232296
DoS,DoS,0,[0.1 0.6 0.3 0. ],0.35226907788083905,0.2129213899007598,-0.32824125213330124,0.03271714700648675,0.5559287671415393,0.8932701424153776,0.2547331073222846,-0.3405766144384001,0.06583091027155377,0.5239812112616337,0.783631411416053,0.2649755640319988,-0.357991167909276,0.04421640740780779,0.48472280777328347,0.6743129170218185,0.5732671969961779,0.22048750505449877,0.035716979725100254,0.49612036701867845,0.6148179064174256
normal,normal,0,[1. 0. 0. 0.],1.0,-0.0,-0.4889764545020901,0.04026209198483609,0.9305502397478083,0.9629639887883745,-0.0,-0.42920278487048075,0.03491169627509992,0.910262227964848,0.9335549645393091,-0.0,-0.718450559916379,0.13690182589670055,0.9003681020397916,0.6733046336683668,-0.0,-0.6156228868183345,0.11257435692626452,0.7865197078669988,0.5655811894377196
DoS,DoS,0,[0. 1. 0. 0.],1.0,-0.0,-0.08363955180013594,0.1060711293038149,0.9240186374467559,0.9611183420671053,-0.0,-0.21439734959749163,0.08915486595886526,0.9320749907726879,0.9332395803296684,-0.0,-0.11125875514204434,0.09469930342317315,0.8576433625104696,0.5824896922432574,-0.0,-0.07755222964443431,0.0616323918325445,0.8556756803675953,0.5554050847657015
DoS,DoS,0,[0. 1. 0. 0.],1.0,-0.0,-0.029173768216007923,0.12798440165426503,0.908177754569595,0.9694956074466893,-0.0,-0.0351705184061127,0.09510558631529879,0.9369737934559141,0.9612263908287219,-0.0,-0.010881436633023461,0.09953144174942674,0.8489668702385699,0.8583139955557438,-0.0,-0.10526307134456912,0.14489963971610165,0.8580838023035957,0.63474942527241
